timestamp,x,y,z
8.580000,-6.431534,-13.948941,0.000000
8.600000,-6.719624,-13.948941,0.000000
8.620000,-7.151760,-13.948941,0.000000
8.640000,-7.439851,-13.948941,0.000000
8.660000,-7.727941,-13.948941,0.000000
8.680000,-8.016032,-13.948941,0.000000
8.700000,-8.160077,-13.948941,0.000000
8.720000,-8.592213,-13.948941,0.000000
8.740000,-8.880303,-13.948941,0.000000
8.760000,-9.168394,-13.804896,0.000000
8.780000,-9.312439,-13.804896,0.000000
8.800000,-9.600529,-13.804896,0.000000
8.820000,-9.888620,-13.804896,0.000000
8.840000,-10.032665,-13.804896,0.000000
8.860000,-10.320756,-13.804896,0.000000
8.880000,-10.608846,-13.660850,0.000000
8.900000,-10.752892,-13.660850,0.000000
8.920000,-11.040982,-13.660850,0.000000
8.940000,-11.329073,-13.660850,0.000000
8.960000,-11.617163,-13.660850,0.000000
8.980000,-11.905254,-13.660850,0.000000
9.000000,-12.337389,-13.660850,0.000000
9.020000,-12.481435,-13.660850,0.000000
9.040000,-12.913570,-13.660850,0.000000
9.060000,-13.057616,-13.516805,0.000000
9.080000,-13.345706,-13.516805,0.000000
9.100000,-13.633797,-13.516805,0.000000
9.120000,-13.921887,-13.516805,0.000000
9.140000,-14.065933,-13.516805,0.000000
9.160000,-14.354023,-13.516805,0.000000
9.180000,-14.642114,-13.516805,0.000000
9.200000,-14.786159,-13.516805,0.000000
9.220000,-15.074249,-13.372760,0.000000
9.240000,-15.362340,-13.372760,0.000000
9.260000,-15.650430,-13.372760,0.000000
9.280000,-15.938521,-13.372760,0.000000
9.300000,-16.226612,-13.228715,0.000000
9.320000,-16.370657,-13.228715,0.000000
9.340000,-16.802793,-13.228715,0.000000
9.360000,-17.378974,-13.084669,0.000000
9.380000,-17.523019,-13.084669,0.000000
9.400000,-17.955155,-13.084669,0.000000
9.420000,-18.243245,-12.940624,0.000000
9.440000,-18.387290,-12.940624,0.000000
9.460000,-18.819426,-12.796579,0.000000
9.480000,-18.963471,-12.796579,0.000000
9.500000,-19.251562,-12.796579,0.000000
9.520000,-19.539653,-12.796579,0.000000
9.540000,-19.971788,-12.652534,0.000000
9.560000,-20.259879,-12.652534,0.000000
9.580000,-20.547969,-12.652534,0.000000
9.600000,-20.836060,-12.652534,0.000000
9.620000,-21.124150,-12.652534,0.000000
9.640000,-21.412241,-12.652534,0.000000
9.660000,-21.556286,-12.652534,0.000000
9.680000,-21.700331,-12.652534,0.000000
9.700000,-21.844377,-12.652534,0.000000
9.720000,-21.988422,-12.652534,0.000000
9.740000,-22.276512,-12.652534,0.000000
9.760000,-22.420558,-12.652534,0.000000
9.780000,-22.564603,-12.652534,0.000000
9.800000,-22.708648,-12.652534,0.000000
9.820000,-22.996739,-12.652534,0.000000
9.840000,-23.284829,-12.652534,0.000000
9.860000,-23.428875,-12.652534,0.000000
9.880000,-23.572920,-12.652534,0.000000
9.900000,-23.716965,-12.652534,0.000000
9.920000,-24.005056,-12.652534,0.000000
9.940000,-24.437191,-12.652534,0.000000
9.960000,-24.725282,-12.652534,0.000000
9.980000,-24.869327,-12.652534,0.000000
10.000000,-25.013372,-12.652534,0.000000
10.020000,-25.157418,-12.652534,0.000000
10.040000,-25.445508,-12.652534,0.000000
10.060000,-25.589554,-12.652534,0.000000
10.080000,-25.877644,-12.652534,0.000000
10.100000,-26.309780,-12.652534,0.000000
10.120000,-26.741916,-12.652534,0.000000
10.140000,-27.030006,-12.652534,0.000000
10.160000,-27.318097,-12.652534,0.000000
10.180000,-27.462142,-12.652534,0.000000
10.200000,-27.894278,-12.652534,0.000000
10.220000,-28.038323,-12.652534,0.000000
10.240000,-28.326413,-12.652534,0.000000
10.260000,-28.470459,-12.652534,0.000000
10.280000,-28.614504,-12.652534,0.000000
10.300000,-28.902595,-12.652534,0.000000
10.320000,-28.902595,-12.508488,0.000000
10.340000,-29.046640,-12.508488,0.000000
10.360000,-29.190685,-12.508488,0.000000
10.380000,-29.334730,-12.364443,0.000000
10.400000,-29.478776,-12.364443,0.000000
10.420000,-29.622821,-12.364443,0.000000
10.440000,-29.766866,-12.364443,0.000000
10.460000,-30.054957,-12.076352,0.000000
10.480000,-30.343047,-12.076352,0.000000
10.500000,-30.343047,-11.932307,0.000000
10.520000,-30.487092,-11.932307,0.000000
10.540000,-30.631138,-11.932307,0.000000
10.560000,-30.775183,-11.932307,0.000000
10.580000,-30.775183,-11.788262,0.000000
10.600000,-31.063273,-11.788262,0.000000
10.620000,-31.207319,-11.644217,0.000000
10.640000,-31.351364,-11.500171,0.000000
10.660000,-31.351364,-11.356126,0.000000
10.680000,-31.495409,-11.356126,0.000000
10.700000,-31.495409,-11.212081,0.000000
10.720000,-31.639455,-11.068036,0.000000
10.740000,-31.783500,-10.923990,0.000000
10.760000,-31.783500,-10.779945,0.000000
10.780000,-32.071590,-10.635900,0.000000
10.800000,-32.071590,-10.347809,0.000000
10.820000,-32.215636,-10.203764,0.000000
10.840000,-32.359681,-9.915674,0.000000
10.860000,-32.503726,-9.771628,0.000000
10.880000,-32.503726,-9.483538,0.000000
10.900000,-32.647771,-9.339492,0.000000
10.920000,-32.791817,-9.195447,0.000000
10.940000,-32.791817,-9.051402,0.000000
10.960000,-32.791817,-8.907357,0.000000
